NO,NUM,LERI,FREQ,Order,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,fsr8,fsr9,fsr10,fsr11,fsr12,fsr13,fsr14,fsr15,fsr16,fsr17,fsr18,fsr19,fsr20,fsr21,fsr22,fsr23,fsr24,fsr25,fsr26,fsr27,fsr28,fsr29,fsr30,fsr31,fsr32,fsr33,fsr34,fsr35,fsr36,fsr37,fsr38,fsr39,fsr40,time
11775,12,2,11,25,0,0,0,0,0,0,10.06,0,0,0.2,0.7,0,0,5.68,1.2,0.2,0,5.68,0,0,0,13.77,0,0,0.2,26.82,0,0,0,32.29,18.21,2.66,0.45,0,0,0.7,0,0,2.91,0,4.519154
12251,13,1,11,1,0,0,0,0,0,123.92,0,0,0,130.05,0,0,0,35.43,61.38,0.2,0,0,16.22,0,0,0,21.86,18.72,0,9.8,0.7,0,0,13,0,0,0,0,0,0,0,0,0,0,3.818055
12252,13,1,11,2,0,0,0,0,0,246.42,0,0,0,236.94,6.2,0,0,56.52,139.26,0,0,0,59.08,0,0,0,24.17,34.2,0,24.17,8.25,11.36,0,25.07,0.95,0,0,4.65,0,0,0,0,0,0,3.83109
12253,13,1,11,3,0,0,0,0,0,289.49,0,0,0,439.02,23.57,0,0.2,66.72,200.14,0,0,0,127.19,0,0,0,40.57,58.7,0,45.63,17.07,24.47,0,33.56,2.4,0,0,35.43,0,0,0,0,0,0,3.845127
12254,13,1,11,4,0,0,0,0,0,706.4,0,0,0,1779.88,31.09,0,0.2,112.36,286.49,0,0,0,203.4,0,0,0,94.35,139.26,0,77.63,19.88,68.73,0,41.58,5.16,15.44,0,62.47,14.05,0,0,0,0,0,3.853651
12255,13,1,11,5,0,0,0,0,0,1735.99,0,0,0,2704.97,48.01,0,0,153.94,936.71,0,0,0,30.67,0,0,3.67,143.41,182.7,0,138.65,25.07,106.29,0,52.9,9.8,26.52,0,73.08,6.2,0,0,0,0,0,3.88624
12256,13,1,11,6,0,0,0,0,0,1663.78,0,0,0,3260.07,43.9,0,0,225.28,1711.79,0,0,0,798.48,0,0,34.46,212.28,255.25,0,236,24.47,124.48,0,58.4,13,29.53,0,130.63,45.63,0,0,0,0,0,3.894763
12257,13,1,11,7,0,0,0,0,0,1779.88,0,0,0,3361,43.56,0,0,244.45,1687.72,0,0,8.52,1435.89,2.4,0,52.53,241.73,272.79,0,763.7,31.09,115.96,0,71.09,12.45,34.46,0,238.85,69.05,0,0,0,0,0,4.006626
12258,13,1,11,8,0,0,0,0,0,286.49,0,0,0,2315.01,31.97,0,0,255.25,763.7,0.2,0,9.26,1198.04,1.7,0,87.95,271.7,295.14,0,1975.22,40.24,111.84,0,72.66,36.4,46.61,0,1138.51,60.23,0,0,0,0,0,4.044071
12259,13,1,11,9,0,0,0,0,0,226.19,0,0,0,782.99,11.36,0,0,228.74,172.77,0,0,7.2,993.35,0,0,82.31,282.59,289.49,0,2765.04,50.08,122.81,0,79.35,37.98,56.89,0,1687.72,99.53,0,0,0,0,0,4.084678
12260,13,1,11,10,0,0,0,0,0,116.49,0,0,0,263.34,10.6,0,0,195.49,265.46,0,0,3.67,1138.51,0,0,62.47,139.98,351.6,0,3361,62.85,162.46,0,84.89,67.92,76.01,0,2651.52,95.3,0,0,0,0,0,4.113735
12261,13,1,11,11,0,0,0,0,0,58.4,0,0,0,205.71,2.4,0,0,163.82,259.36,0,0,0,1458.6,2.15,0,59.08,235.89,561.25,0,3361,75.59,215.72,0,89.32,75.17,108.32,0,3844.26,105.78,0,0,0,0,0,4.127771
12262,13,1,11,12,0,0,0,0,0,37.32,0,0,0,163.14,0,0,0,136.97,265.46,0,0,0,1854.01,5.68,0,61.38,386.32,1458.6,0,3293.5,92.47,245.43,0,89.32,87.95,136.97,0,4841.68,135.19,0,0,0,0,0,4.183776
12263,13,1,11,13,0,0,0,0,0,4.39,0,0,0,136.97,0,0,0,99.53,247.4,0,0,0,2260.26,10.33,0,25.07,1219.51,2506.05,0,3038.33,113.83,597.96,0,90.24,127.19,127.76,0,5524.23,147.16,0,0,0,0,0,4.230295
12264,13,1,11,14,0,0,0,0,0,0,0,0,0,87.13,0,0,0,59.08,236.94,0,0,0,2534.8,12.45,0,0,936.71,3526.63,0,2477.47,145.9,1616.29,0,88.86,148.93,169.93,0,6515.27,144.03,0,0,0,0,0,4.363463
12265,13,1,11,15,0,0,0,0,0,0,0,0,0,56.89,0,0,0,19.3,180.47,0,0,0,2315.01,17.92,0,0,1241.08,3361,0,2105,171.91,2287.56,0,87.5,175.5,181.21,0,7102.54,171.91,0,0,0,0,0,4.39193
12266,13,1,11,16,0,0,0,0,0,0,0,0,0,10.6,0,0,0,4.65,112.88,0,0,0,1687.72,42.26,0,0,421.38,3668.7,0,2233.12,217.46,3632.82,0,92.94,251.39,174.77,0,7742.6,197.72,0,0,0,0,0,4.41098
12267,13,1,11,17,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0.7,39.97,0,0,0,286.02,14.05,0,0,270.61,3741.16,0,1054.94,253.21,5243.97,0,86.68,30.67,201.76,0,10984.21,247.4,0,0,0,0,0,4.425519
12268,13,1,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.67,0,0,0,122.37,0,0,0,44.59,75.28,0.2,179.73,153.42,2449.06,0,64.42,268.66,97.11,0,12263,290.43,0,0,0,0,0,4.481272
12269,13,1,11,19,0,0,0,0,0,0,0,0,0,0.95,0,0,0,1.95,1.45,0,0,0,19.88,0,0,0,16.22,0.45,0,46.26,17.92,31.4,0,38.31,77.2,21.27,0,10883.54,297.53,0,0,0,0,0,4.524807
12270,13,1,11,20,0,0,0,0,0,0,0,0,0,2.66,0,0,0,2.4,3.93,0,0,0,18.72,0,0,0,0,0,0,43.22,7.2,4.91,0,26.21,5.42,0.2,0,6978.62,184.05,0,0,0,0,0,4.560402
12271,13,1,11,21,0,0,0,0,0,0,0,0,0,1.2,0,0,0,2.66,1.7,0,0,0,16,0,0,0,0,0,0.2,47.66,6.46,3.16,0,23.33,4.65,0,0,148.93,0.2,0,0,0,0,0,4.598529
12272,13,1,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.45,0,0,0,11.9,0,0,0,0.45,0,0,44.94,2.15,5.42,0,23.57,0.45,0,0,31.97,1.95,0,0,0,0,0,4.629084
12273,13,1,11,23,0,0,0,0,0,0,0,0,0,0.45,0,0,0,2.91,1.45,0,0,0,15.16,0,0,0,0.7,0,0,26.82,3.42,0,0,19.59,3.16,0,0,2.4,0,0,0,0,0,0,4.914766
12274,13,1,11,24,0,0,0,0,0,0,0,0,0,0.7,0,0,0,2.4,1.45,0,0,0,15.72,0,0,0,0,0,0,15.44,3.42,0,0,17.92,3.16,0,0,2.4,0,0,0,0,0,0,4.938853
12275,13,1,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.15,0,0,0,11.9,0,0,0,0.2,0,2.4,26.82,0,0,2.66,21.04,0.95,0,59.08,0,0,0,0,0,0,0,4.51651
12751,13,2,11,1,0,0,0,0,0,1.2,35.43,0,0,0,0,0,0,1.7,0.2,0,0,0,0,0,0,89.78,0,0,0,2.91,1.7,0,0.2,1.2,1.7,34.78,0,0,0,0,0,0,0,0,4.088951
12752,13,2,11,2,0,0,0,0,0,30.15,179.73,0,0,11.9,10.6,0,0,39.64,0,0.2,0,4.65,0,0,0,107.3,0.45,0,0,2.4,0.95,0,0,0,1.7,292.77,0,0,0.7,0,0,0,0,0,4.116524
12753,13,2,11,3,0,0,17.92,0,0,74.75,2398.35,0,0,35.1,41.58,0,0,100.41,0,0,0,58.4,0,0,0,100.41,15.44,0,0,15.72,4.65,0,0,8.78,1.7,6515.27,0,0.45,0,0,0,0,0,0,4.1663
12754,13,2,11,4,0,0,8.99,0,0,95.68,3881.55,0,0,73.08,78.06,0,0,151.48,0,0,0,107.3,0,0,0,107.81,2.91,0,0,11.63,11.9,0,0,12.72,0.45,16539.17,0,0,0.45,0,0,0,0,0,4.222709
12755,13,2,11,5,0,0,48.01,0,0,166.44,6631.15,0,0,92.94,153.94,0,0.2,212.28,1.95,0.2,0,248.4,0,0,0,114.89,18.72,0,0,28.91,14.05,35.1,0,12.18,0.45,25692.77,0,0,15.72,0,0,0,0,0,4.271712
12756,13,2,11,6,0,0,126.73,0,0,235.24,11293.07,0,0,199.33,243.67,0,0,271.7,16,0,0,421.38,3.16,0,0,137.45,46.26,0.2,0,67.12,17.07,25.97,0,11.63,0.2,30932.98,0,0,58.7,2.66,0,0,0,0,4.332331
12757,13,2,11,7,0,0,174.05,0,0,798.48,14545.18,0,0,241.73,1458.6,0,0.2,1346.23,50.44,0.2,0,1527.47,70.68,0,0,180.47,78.06,9.53,0,58.4,17.35,40.57,0,15.72,0.2,32322.34,0,0,91.17,2.15,0,0,0,0,4.34637
12758,13,2,11,8,0,0,163.14,0,0,1413.3,14401.22,0,0,290.43,2157.96,0,0,1854.01,55.77,0,0,1954.79,80.56,0,0,211.6,103.37,20.75,0,73.08,16.51,74.33,0,16.51,0,32808.27,0,0.2,83.55,0,0,0,0,0,4.394099
12759,13,2,11,9,0,0,109.76,0,0,973.03,11809.76,0,0,284.87,1390.83,0,0,2052.65,62.47,0,0,2206.14,95.68,0,0,231.5,136.38,38.97,0,78.92,19.3,72.66,0,15.72,0,35880.88,0,0,94.82,0,0,0,0,0,4.437305
12760,13,2,11,10,0,0,70.27,0,0,288.33,8810.55,0,0,279.43,616.44,0,0,1829.16,44.94,0,0,2370.41,101.89,0,0,227.82,166.44,39.64,0.2,87.13,19.01,86.23,0,14.05,0,36459.05,0,0,92.47,0,0,0,0,0,4.493079
12761,13,2,11,11,0,0,18.21,0,0,213.14,6572.97,0,0,267.59,185.97,0,0,2026.69,58.4,0,0,2734.91,99.05,0,0,282.59,168.53,40.91,0.2,99.05,23.87,87.95,0,12.45,0,36459.05,0,0,111.32,0,0,0,0,0,4.522156
12762,13,2,11,12,0,0,8.78,0,0,158.56,5329.61,0,0,238.85,286.02,0,0.2,2233.12,56.89,0,0,3167.61,118,0,0,649.93,177.53,35.75,0,132.83,32.61,85.33,0,11.36,0,32808.27,0,0,133.42,8.25,0,0,0,0,4.588993
12763,13,2,11,13,0,0,0.45,0,0,104.77,3956.91,0,0,260.4,253.21,0,0,2795.36,60.61,0,0,2651.52,132.83,0,0,1527.47,196.28,27.74,0,200.14,50.44,81,0,14.6,0,24725.34,0,0,131.2,5.94,0,0,0,0,4.611078
12764,13,2,11,14,0,0,0,0,0,77.2,2052.65,0,0,236.94,203.4,0,0,3777.76,32.29,0,0,3361,140.47,0,0,2765.04,203.4,3.16,0,277.2,59.84,48.72,0,16.22,0,13340.69,0,0,178.26,17.92,0,0,0,0,4.671823
12765,13,2,11,15,0,0,0,0,0,42.26,219.17,0,0,199.33,136.38,0,0,5765.94,31.09,0,0,4221.01,120.17,0,3.16,5103.83,209.06,0,0,1075.67,82.75,40.57,0,12.18,0,3200.44,0,0,166.44,24.17,0,0,0,0,4.723697
12766,13,2,11,16,0,0,0,0,0,9.26,237.89,0,0,148.29,60.23,0,0,8968.9,1.45,0,0,4710.45,65.92,0,15.72,8294.69,181.96,0,0,2795.36,137.45,2.4,0,8.99,0,73.91,0,0,174.77,13.55,0,0,0,0,4.74177
12767,13,2,11,17,0,0,0,0,0,0,103.37,0,0,144.65,16,0,0,11809.76,1.2,0,0,5765.94,0,0,33.24,11504.89,127.19,0,0,5150.19,160.43,0,0,0,0.45,14.6,0,0,144.03,0,0,0,0,0,4.786973
12768,13,2,11,18,0,0,0,0,0,0,10.6,0,0,54.36,0,0,0,11921.07,0.95,0,0,6345.06,4.91,0,51.16,14545.18,14.05,0,0,7344.07,81.87,0.7,0,1.7,0.45,3.42,0,0,48.01,0,0,0,0,0,4.862177
12769,13,2,11,19,0,0,0,0,0,0,4.65,0,0,5.68,0,0,0,6179.05,0.2,0,0,5921.76,0.45,0,61,13980.58,0.45,0,0,5103.83,52.9,0,0,0,2.4,2.66,0,0,0,0,0,0,0,0,4.923367
12770,13,2,11,20,0,0,0,0,0,0,3.42,0,0,4.19,0,0,2.4,28.91,0,0,0,1829.16,0,0,4.19,7344.07,2.15,0,0.45,1735.99,39.97,0,0,1.45,0,3.93,0,0,2.15,0,0,0,0,0,4.944391
12771,13,2,11,21,0,0,0,0,0,0.45,7.2,0,0,6.93,0,0,0.7,6.93,0,0,0.2,18.72,0.45,0,0,187.85,0.7,0,0,153.42,3.42,0,0,0,0,2.91,0,0,0.2,0,0,0,0,0,4.967955
12772,13,2,11,22,0,0,0,0,0,0,3.42,0,0,5.16,0,0,0,2.91,0,0,0.95,21.04,0,0,0,38.31,0.7,0,0.2,37.65,5.42,0,0,0,0,2.91,0,0,0.95,0,0,0,0,0,5.004614
12773,13,2,11,23,0,0,0,0,0,0,7.2,0,0,6.2,0,0,0,3.67,0.2,0,0,16,0,0,0,25.37,0,0,0.2,32.61,7.46,0,0,0,0,2.15,0,0,0.95,0,0,0,0,0,5.045776
12774,13,2,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,2.91,0,0,22.45,12.18,0,0,33.24,11.63,0,0,0,18.72,3.93,0,0,0,0,0,0,0,0,0,4.365283
12775,13,2,11,25,0,0,0,0,0,0,0,0,0,0.7,0,0,0,2.4,0,0,0,3.42,0,0,17.07,4.39,0,0,53.26,22.45,0,0,0,21.27,4.91,0,0,0,0,0,0,0,0,0,4.39386
13251,14,1,11,1,0,0,0,0,0,0,0,0,16.79,0,0,0,3006.52,524.89,0,0,0,12.72,0,0,0,1.45,0,0,0,0,0.2,0,1.95,8.25,35.43,0,1.45,0,0,0,0,0,0,0,3.591963
13252,14,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,6401.33,1435.89,0,0.2,14.88,104.27,0,0,0,3.16,0,0,0,0,0,0,1.2,10.6,45.98,0,20.75,2.15,0,0,0,0,9.26,0,3.631066
13253,14,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,9114.13,2943.49,0,0,25.37,143.41,0,0,0,1.45,0,0,0,0,0.45,0,5.42,9.26,87.95,0,29.22,48.37,0,0,4.91,10.87,14.6,0,3.687884
13254,14,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,11921.07,7279.72,0,0,50.79,368.92,0,0,0,27.13,0.45,0,0,0,2.66,0,11.36,11.36,103.37,0,41.25,88.86,4.39,0,12.18,23.33,15.16,0,3.827069
13255,14,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,12474.1,7474.52,0,0,69.87,1198.04,0,0,0,39.64,0,0,0,2.15,6.46,0,13.55,9.8,127.76,0,44.94,122.81,4.19,0,18.72,35.1,16,0,3.849091
13256,14,1,11,6,0.95,0,0,0,0,0,0,0,0,0,0,0,11086,5817.47,0,0.2,76.01,1854.01,0,0,0,45.63,4.91,0,0,0.95,3.67,0,16,14.32,153.42,0,55.4,174.05,4.39,0,19.01,39.97,17.07,0,3.86313
13257,14,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,8889.33,4301.1,0,0,78.06,2026.69,0,0,0,67.52,11.14,0,0,0,3.93,0,16.79,14.88,164.51,0,54.36,180.47,4.39,0,27.13,52.53,17.92,0,3.901231
13258,14,1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,7742.6,3668.7,0,0,83.99,2026.69,0,0,0,87.13,12.45,0,0.2,0,4.91,0,19.59,19.88,200.14,0,50.79,195.49,4.91,0,28.66,61.77,18.21,0,3.917774
13259,14,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,6515.27,2856.55,0,0,92.47,2000.88,0,0,0,100.9,17.92,0,0,0,5.16,0,15.44,31.66,227.82,0,51.16,236,5.68,0,26.82,74.33,17.64,0,4.028064
13260,14,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,4423.38,1481.43,0,0,98.08,2315.01,0,0,0,123.92,26.21,0,0,2.4,4.39,0.2,19.3,38.64,386.32,0,54.36,279.43,6.46,0,43.9,115.96,20.46,0,4.042575
13261,14,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2426.46,280.33,0,0,81.44,2233.12,0,0,0,140.47,51.16,0,0,0,10.33,0,32.92,44.25,1284.58,0,64.81,635.01,7.46,0,71.09,178.26,26.82,0,4.057114
13262,14,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,271.7,158.56,0,0,59.08,1954.79,0,0,0,148.29,53.26,0,0,0.7,15.44,0,41.25,53.26,1504.39,0,77.63,1854.01,10.87,0,84.89,205.71,32.29,0,4.110733
13263,14,1,11,13,0.45,0,0,0,0,0,0,0,0,0,0,0,85.78,59.84,0,0,41.92,1198.04,0,0,0,135.78,29.22,0,0,0,15.44,0,47.66,56.52,2157.96,0,112.88,2592.81,27.43,0,134.6,252.2,41.92,0,4.143931
13264,14,1,11,14,0,0,0,0,0,0,0,0,0,0,0,0,27.74,2.4,0.2,0,7.99,130.05,0,0,0,96.64,12.18,0,0,0.45,12.45,0,28.91,58.7,2426.46,0,178.26,4149.89,37.98,0,221.7,219.17,40.24,0,4.256979
13265,14,1,11,15,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.16,0,0,0,13.55,0,0,0,21.04,0,0,0.45,0,0,0,5.68,31.97,204.88,0,176.95,4110.76,28.91,0,247.4,597.96,18.49,0,4.270514
13266,14,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.16,0,0,1.2,2.4,0,0,0,3.67,0,0,0.2,0.95,3.16,0,0,14.6,23.04,0,141.08,297.53,0,0,169.93,169.93,12.72,0,4.28756
13267,14,1,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.7,0,1.2,1.2,0,0,0,3.42,0,0,0,1.95,2.66,0,0,14.6,2.4,0,60.61,36.73,0,0,45.28,9.26,0,0,4.302599
13268,14,1,11,18,0,0,0,0,0,0,0,0,9.8,0,0,0,4.19,0,0,0,0,127.76,0,0,0,78.49,95.3,0,99.53,4966.82,34.78,0,88.41,52.9,2.4,0,242.7,92,0,0,0,0,0,0,4.772229
13269,14,1,11,19,0,0,0,0,0,0,0,0,4.19,0,0,0,1.7,0,0,0,0,3.42,0,0,0,17.35,11.36,0,16.79,241.73,6.93,0.2,11.14,20.46,2.66,0,121.27,28.66,0,0,0,0,0,0,4.786768
13270,14,1,11,20,1.95,0,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,7.99,0,0,0,3.67,0,0,23.04,49.36,3.93,0,5.42,21.57,2.66,0,38.31,0.45,0,0,0,0,0,0,4.804816
13271,14,1,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,2.15,0,0,0,11.63,0,0,21.27,30.15,2.15,0,9.8,16,2.66,0,33.56,0,0,0,0,0,0,0,4.852944
13272,14,1,11,22,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,3.42,0,0,20.46,19.01,0,0,7.46,17.64,1.95,0,30.15,0.2,0,0,0,0,0,0,4.899071
13273,14,1,11,23,0,0,0,0,0,0,0,0,5.68,0,0,0,0,2.91,0,0,0,4.19,0,0,0,0,0,0,18.72,15.16,3.67,0,7.99,17.64,2.66,0,7.72,0.2,0.45,0,0,0,0,0,4.307796
13274,14,1,11,24,0,0,0,0,0.45,0,0,0,5.42,0,0,0,0,3.42,0,0,0,3.16,0,0,0,0,0.45,0,18.72,29.53,3.67,0,6.93,15.44,3.67,0,7.99,0,1.45,0,0,0,0,0,4.36348
13275,14,1,11,25,0,0,0,0,0,0.45,0,0,0,2.91,0,0,0,0.7,0,0,7.72,0,0,0,29.22,3.16,0,0,54,23.04,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,4.900208
13751,14,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2943.49,197.08,0,0,149.56,0,0,0,0,0,0,0,0,0,0,44.94,0.45,0,0,28.35,2.15,0,0,0,0,0,0,3.962059
13752,14,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6515.27,303.51,0,0,1458.6,3.42,0,8.78,0,0,0,0.45,0,0,0,45.28,5.16,0,0,74.33,35.75,0,0,1.2,2.66,0,0,4.006805
13753,14,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10321.05,2563.71,0,0,2426.46,3.42,0,15.16,0,0,0,4.19,0,0,0,62.85,2.91,0,0,170.63,57.64,0,0,1.7,1.45,0,0,4.057764
13754,14,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14809.22,4464.72,0,0,3200.44,12.18,0,33.56,0,0,0,39.3,0,0,0,89.32,4.19,0,0,216.59,66.72,0,0,0.2,3.67,0,0,4.102738
13755,14,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15900.23,4841.68,0,0,3395.08,10.87,0,24.77,10.06,0,0,44.94,0,0,0,92.94,4.65,0,0,213.14,68.33,0,0,2.4,1.2,0,0,4.210415
13756,14,2,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15110.25,4301.1,0,0,3226.86,5.94,0,30.15,3.93,0,0,36.08,0,0,0,88.41,6.93,0,0,216.59,63.24,0,0,1.7,6.93,0,0,4.219438
13757,14,2,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13340.69,3134.98,0,0,3038.33,5.68,0,39.64,5.94,0,0,40.57,0,0,0,115.96,14.6,0,0,245.43,75.17,0,0,3.16,6.2,0,0,4.227961
13758,14,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,10321.05,1711.79,0,2.66,3361,1.7,0,56.52,6.2,0,0,46.96,0,0,0,154.6,11.9,0,0,287.17,77.63,0,0,3.16,5.42,0,0,4.2801
13759,14,2,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8077.56,295.14,0,4.19,3361,0,0,73.49,10.87,0,0,83.2,0,0,0,187.85,10.6,0,0,1155.43,87.95,0,0,3.93,3.42,0,0,4.314151
13760,14,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0.45,5524.23,256.27,0,9.8,3226.86,0,0,118.54,10.33,0,0,102.38,0,0,0,219.92,10.33,0,0,1592.74,106.79,0,0,9.53,5.42,0,0,4.368781
13761,14,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4667.34,236.94,0,8.78,3102.56,0,0,139.86,14.32,0,0,112.88,0,0,0,232.43,13.55,0,0,2734.91,129.47,0,0,12.45,9.53,0,0,4.405889
13762,14,2,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4539.88,241.73,0,9.8,3293.5,0,0,168.53,21.04,0,0,129.47,0,0,0,265.46,18.49,0,0,3429.38,152.13,0,0,10.6,25.97,0,0,4.448899
13763,14,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4710.45,256.27,0,8.99,3741.16,0,0,190.78,37.65,0,0,139.26,0,0,0,14.87,28.66,0,0,3994.97,174.77,0,0,13,41.92,0,0,4.49273
13764,14,2,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3526.63,208.22,0,12.18,3361,0,0,251.39,56.89,0,0,148.93,0,0,0,956.85,32.61,0,0,5426.17,179,0,0,10.6,50.79,0,0,4.544117
13765,14,2,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,59.29,145.9,0,9.8,2765.04,0.7,0,288.33,65.21,0,0,192.34,0.2,0,0,1829.16,34.2,0,0,7102.54,225.28,0,0,10.06,81.87,0,0,4.585871
13766,14,2,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,162.46,55.4,0,1.95,2026.69,0,0,286.02,59.46,0,0,200.95,0.2,0,0,2765.04,37.98,0,0,9278.6,221.7,0,0,10.6,89.32,0,0,4.631589
13767,14,2,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,84.44,14.88,0,0,916.67,0,0,270.61,42.94,0,0,230.58,0,0,0,3429.38,34.78,0,0,10321.05,181.96,0,0,17.35,89.78,0,0,4.680313
13768,14,2,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22,2.66,0,0,50.79,0,0,148.29,0.2,0,0,171.34,0,0,0,1176.68,19.88,0,0,8732.53,146.53,0,0,13.27,87.13,0,0,4.719151
13769,14,2,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0.95,0,0,8.52,0,0,22.74,0,0,0,28.35,1.2,0,0,164.51,10.06,0,0,4886.08,89.78,0,0,12.18,96.16,0,0,4.763261
13770,14,2,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14.32,2.91,0,0,4.65,0,0,10.33,0,0,0,7.72,0,0,0,10.06,5.68,0,0,289.49,37.65,0,0,0,37.65,0,0,4.805597
13771,14,2,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,162.46,55.4,0,1.95,2026.69,0,0,286.02,59.46,0,0,200.95,0.2,0,0,2765.04,37.98,0,0,9278.6,221.7,0,0,10.6,89.32,0,0,4.631589
13772,14,2,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,84.44,14.88,0,0,916.67,0,0,270.61,42.94,0,0,230.58,0,0,0,3429.38,34.78,0,0,10321.05,181.96,0,0,17.35,89.78,0,0,4.680313
13773,14,2,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22,2.66,0,0,50.79,0,0,148.29,0.2,0,0,171.34,0,0,0,1176.68,19.88,0,0,8732.53,146.53,0,0,13.27,87.13,0,0,4.719151
13774,14,2,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0.95,0,0,8.52,0,0,22.74,0,0,0,28.35,1.2,0,0,164.51,10.06,0,0,4886.08,89.78,0,0,12.18,96.16,0,0,4.763261
13775,14,2,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,14.32,2.91,0,0,4.65,0,0,10.33,0,0,0,7.72,0,0,0,10.06,5.68,0,0,289.49,37.65,0,0,0,37.65,0,0,4.805597
14251,15,1,11,1,0,0,0,0,31.4,3200.44,0,0,0,59.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,3.919525
14252,15,1,11,2,0,0,0,0,38.31,3704.81,0,0,0,111.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,3.957124
14253,15,1,11,3,0.45,0,0,0,28.66,7165.31,0,0,0,255.25,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.2,0,0,0,0,0,0,0,0,0,4.005651
14254,15,1,11,4,0.7,0,0,0,36.08,12033.7,0,0,0,2426.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,4.048298
14255,15,1,11,5,0,0,0,0,52.9,14545.18,0,0,3.42,5243.97,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,4.085747
14256,15,1,11,6,2.15,0,0,0,75.17,16367.62,0,0,26.52,8294.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,4.133018
14257,15,1,11,7,1.45,0,0,0,89.32,17069.21,0,0,87.13,10415.51,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,4.180709
14258,15,1,11,8,0,0,0,0,99.05,17251.2,0,0,144.03,12033.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,4.216077
14259,15,1,11,9,0,0,0,0,71.09,15900.23,0,0,220.81,13212.24,0,0,19.01,8.78,0,0,0,0,0,0,18.49,0,0,0,0,0,0,0,0,1.7,0.95,0,0,1.45,0,0,0,0,0,0,4.272524
